Date,AAPL,JPM,JNJ,XOM,PG,CAT,NEE,AMZN,LIN,PLD
2016-08-25,,,,,,,,,,
2016-08-26,,,,,,,,,,
2016-08-29,,,,,,,,,,
2016-08-30,,,,,,,,,,
2016-08-31,,,,,,,,,,
2016-09-01,,,,,,,,,,
2016-09-02,,,,,,,,,,
2016-09-06,,,,,,,,,,
2016-09-07,,,,,,,,,,
2016-09-08,,,,,,,,,,
2016-09-09,,,,,,,,,,
2016-09-12,,,,,,,,,,
2016-09-13,,,,,,,,,,
2016-09-14,,,,,,,,,,
2016-09-15,,,,,,,,,,
2016-09-16,,,,,,,,,,
2016-09-19,,,,,,,,,,
2016-09-20,,,,,,,,,,
2016-09-21,,,,,,,,,,
2016-09-22,,,,,,,,,,
2016-09-23,,,,,,,,,,
2016-09-26,,,,,,,,,,
2016-09-27,,,,,,,,,,
2016-09-28,,,,,,,,,,
2016-09-29,,,,,,,,,,
2016-09-30,,,,,,,,,,
2016-10-03,,,,,,,,,,
2016-10-04,,,,,,,,,,
2016-10-05,,,,,,,,,,
2016-10-06,,,,,,,,,,
2016-10-07,,,,,,,,,,
2016-10-10,,,,,,,,,,
2016-10-11,,,,,,,,,,
2016-10-12,,,,,,,,,,
2016-10-13,,,,,,,,,,
2016-10-14,,,,,,,,,,
2016-10-17,,,,,,,,,,
2016-10-18,,,,,,,,,,
2016-10-19,,,,,,,,,,
2016-10-20,,,,,,,,,,
2016-10-21,,,,,,,,,,
2016-10-24,,,,,,,,,,
2016-10-25,,,,,,,,,,
2016-10-26,,,,,,,,,,
2016-10-27,,,,,,,,,,
2016-10-28,,,,,,,,,,
2016-10-31,,,,,,,,,,
2016-11-01,,,,,,,,,,
2016-11-02,,,,,,,,,,
2016-11-03,,,,,,,,,,
2016-11-04,,,,,,,,,,
2016-11-07,,,,,,,,,,
2016-11-08,,,,,,,,,,
2016-11-09,,,,,,,,,,
2016-11-10,,,,,,,,,,
2016-11-11,,,,,,,,,,
2016-11-14,,,,,,,,,,
2016-11-15,,,,,,,,,,
2016-11-16,,,,,,,,,,
2016-11-17,,,,,,,,,,
2016-11-18,,,,,,,,,,
2016-11-21,,,,,,,,,,
2016-11-22,,,,,,,,,,
2016-11-23,,,,,,,,,,
2016-11-25,,,,,,,,,,
2016-11-28,,,,,,,,,,
2016-11-29,,,,,,,,,,
2016-11-30,,,,,,,,,,
2016-12-01,,,,,,,,,,
2016-12-02,,,,,,,,,,
2016-12-05,,,,,,,,,,
2016-12-06,,,,,,,,,,
2016-12-07,,,,,,,,,,
2016-12-08,,,,,,,,,,
2016-12-09,,,,,,,,,,
2016-12-12,,,,,,,,,,
2016-12-13,,,,,,,,,,
2016-12-14,,,,,,,,,,
2016-12-15,,,,,,,,,,
2016-12-16,,,,,,,,,,
2016-12-19,,,,,,,,,,
2016-12-20,,,,,,,,,,
2016-12-21,,,,,,,,,,
2016-12-22,,,,,,,,,,
2016-12-23,,,,,,,,,,
2016-12-27,,,,,,,,,,
2016-12-28,,,,,,,,,,
2016-12-29,,,,,,,,,,
2016-12-30,,,,,,,,,,
2017-01-03,1.0208574129912615,1.4316326904648362,0.5409737012907374,0.85329518268038,0.5524575671556413,1.3845241972008606,0.3208660988680841,1.0763100474700786,0.9443684666430031,0.9931141783823093
2017-01-04,1.0211198310118406,1.4296167989009567,0.5391406947821599,0.8477026239654236,0.5523543089623419,1.3816937016465858,0.32026897217019473,1.0764234129395145,0.9429923119288627,0.9950007600236151
2017-01-05,1.0154890926572089,1.4332377011647197,0.5396173401475072,0.8508714569995048,0.5496874783392064,1.3833494236439638,0.3206805459727253,1.0837261030920875,0.9454220814589591,1.0007024190224145
2017-01-06,0.9891176267142391,1.421451052258853,0.5393942828817787,0.856063727224882,0.5554008250042001,1.3785932580537035,0.3371902967412058,1.0657214052543311,0.9413318115424721,0.9966248829834058
2017-01-09,0.9971143784353412,1.414586284692425,0.5352700129384512,0.8516718845540308,0.5498195818654773,1.3822357017861606,0.343191676902378,1.071416763571026,0.9473149202818715,0.9987517408809133
2017-01-10,0.9969242534316398,1.4145305178037317,0.5354079055797993,0.852386927684621,0.5502046337802526,1.3819155954844848,0.34309154671495223,1.0713217100906516,0.9475309375721221,0.9997987990429434
2017-01-11,0.9943416700849643,1.4191898440367434,0.5324897722717445,0.8473351873836551,0.5533009805545785,1.3867579661217961,0.3460691432802534,1.0752010066816666,0.9451909525050399,1.0060918363079834
2017-01-12,0.9928836783712678,1.4325458387828591,0.5333234113804421,0.8931947666252661,0.5613373624565515,1.4246238857224942,0.34752192374508134,1.017707787560555,0.9520304098394331,1.0375320970939543
2017-01-13,0.9872330481539195,1.4429548253762163,0.5226338138537407,0.860307150074309,0.5672915349489582,1.4269386894140668,0.34293132143878996,1.0162224478016388,0.9495430570793747,1.0779388161124748
2017-01-17,0.9800227913004048,1.467373190372298,0.5091872058054076,0.8553614169884662,0.5582252651098265,1.4337131766259088,0.34473915326286253,0.9915367269867482,0.9435667281428707,1.078457283241516
2017-01-18,0.9797898561637352,1.4674403182781455,0.5090737704398546,0.854170324351639,0.5588313150270505,1.4336039872054294,0.34495551602450214,0.9912856956187166,0.9433846906055571,1.078776504676884
2017-01-19,0.9901479837202081,1.4598978632182604,0.4992638796076807,0.830926208349572,0.5619065602439012,1.4425706218808694,0.329750500892569,0.9951290043372347,0.9499528579214522,1.0525963303333397
2017-01-20,0.9930156855457725,1.4636280636147958,0.4991292097978811,0.8303571413046527,0.5646524009233255,1.4418354885408713,0.330875108397662,0.9943174237524974,0.9524282113328546,1.050489140684963
2017-01-23,0.9467442907285503,1.4621923691195164,0.5023541905662654,0.8096900802591107,0.5703408625053521,1.4533616036300752,0.32100283793541445,0.9683767392880746,0.9784749066949915,1.0476954845498587
2017-01-24,0.9378973500142586,1.4623348325014325,0.4974703541820692,0.782894254872254,0.5754885570471161,1.4228833052953018,0.32357591192680724,0.9851699919884532,0.9735884023334631,1.0438576698350086
2017-01-25,0.9499407507484665,1.4599205462035791,0.4589714201221889,0.756154474583275,0.5520328594271167,1.4264257500411568,0.3264709212381384,0.9961850172715981,0.9710283342069378,1.0121361463087215
2017-01-26,0.9020430135178646,1.471329323469589,0.47235550288849976,0.7469807588340965,0.5576662748476079,1.4276277752430477,0.3308515926189813,0.9789430842627329,0.9795782192383842,1.0148253157497165
2017-01-27,0.9014069911370096,1.4726119896802174,0.47120706990173833,0.7406339302312778,0.5540346365665959,1.412014585311453,0.3237721293225084,0.9504784620919577,0.9803632477512482,1.026156929852026
2017-01-30,0.8785451075493597,1.4708235147792006,0.45365525144241314,0.7555504742601054,0.534340672638073,1.4510937095491172,0.2757362826681614,1.1360632159856856,0.9926292153754828,1.0480569973174714
2017-01-31,0.8779811648075218,1.4717812963726942,0.45344552099875607,0.755164403239221,0.5325373728926632,1.4530584406586553,0.2754545222242719,1.1352393175445994,0.9938831288346471,1.0477269168814978
2017-02-01,0.8692833814726347,1.465248555246563,0.45213963836776466,0.7429667142956126,0.5307707206390972,1.4438925403607443,0.2958522152567713,1.1056209814183628,0.9860394467125249,1.0698864473012097
2017-02-02,0.8643608050378885,1.4657820072006165,0.4505408275509588,0.7265635077900734,0.5279405681092992,1.4323941095924702,0.29386395706159674,1.1205594323821717,0.9702325870144481,1.069479611901852
2017-02-03,0.8626076767650335,1.4747950311611913,0.4492894730975899,0.7234589054145676,0.5242353623841373,1.421530962552638,0.29645673756738333,1.0971984837872686,0.96913687280905,1.0773876868644339
2017-02-06,0.8422156236735773,1.4994753054310352,0.41173531309674866,0.7498138405539997,0.5487488646157462,1.4660152112462699,0.306384109595893,1.0282675581068084,0.9925758408549452,1.0979623612217224
2017-02-07,0.8686819774997053,1.499129679872654,0.4366355207487724,0.7804067385928477,0.5797250865783293,1.462123059319903,0.31736730619966996,1.0099543152930763,0.9729301893141421,1.067379230147997
2017-02-08,0.8686008356130146,1.4985771474717622,0.43663085223077946,0.7800773815588496,0.5797645366129697,1.4610003495662511,0.318436340872425,1.008203142272305,0.9753953846855048,1.066396264223973
2017-02-09,0.868485804665079,1.499551647193555,0.43773337326529144,0.7794548710670933,0.5789128068996304,1.459448081847994,0.3111060540347725,1.0076142162331405,0.9710417388959174,1.0639313253841745
2017-02-10,0.8714869854868394,1.4685212686625206,0.44498890315541045,0.7953090908912183,0.5613100671953055,1.4698511952459448,0.29824756748905035,1.0507106242188602,0.9707131336355885,1.0286872214211504
2017-02-13,0.896218044573065,1.3840456471888314,0.4584562219294536,0.791475441870201,0.5573520371105958,1.476804950190233,0.31227170080803235,1.0765342216517064,0.9749480461882417,1.0360095968265643
2017-02-14,0.881211176018237,1.398506611654484,0.46300774148189144,0.8042745057390837,0.5598350883936969,1.4634655682074984,0.31105200740142774,1.0629605563696642,0.9932232104776193,1.0172009517140452
2017-02-15,0.8805740872756086,1.423180911931593,0.4733435755736164,0.808996501982932,0.568712980902833,1.4546532994797952,0.3274316331908544,1.0544761287665416,1.0082442493823658,1.0242236731114815
2017-02-16,0.8730702007217321,1.4180550592830707,0.4814968418228762,0.8151707318683578,0.5676547545086886,1.4504116665019668,0.33974716972736924,1.0477425982987547,1.0106107474882258,1.0268508273625188
2017-02-17,0.8728703974055466,1.4175180558633218,0.4823969904773066,0.8146955191434526,0.5676400096075973,1.4497745820499197,0.34034383028492865,1.0489718704348108,1.0095904093850845,1.0260571127279963
2017-02-21,0.8792366386459802,1.4275118437346048,0.48602079768964357,0.8290070922305227,0.5741666253513271,1.432619756515289,0.34067207609198474,1.014814959733048,1.0173592922256152,1.0346289532173305
2017-02-22,0.8633138812085132,1.3966851920708054,0.48545491236941685,0.8268483688520196,0.5783616922245852,1.4255041355978029,0.34971715459534713,1.0148837549323884,1.010081837303354,1.057650132122031
2017-02-23,0.8601251066583947,1.398986203272049,0.4827454627444954,0.8262961908259459,0.5804279561662727,1.428412611597563,0.3479501729933681,1.0162615606259662,1.0125444184479009,1.0569461488218779
2017-02-24,0.8637462475775212,1.3995382999127068,0.4759996080724869,0.828535824261237,0.5774826748796363,1.4359075566500217,0.35486265006794937,1.0259479856904765,1.0167610869371964,1.0464904777799624
2017-02-27,0.8643288326294809,1.4022620086498236,0.4746608079809163,0.8283655325509912,0.5739123273304457,1.4383122639008825,0.34758684061759887,1.0262634193326035,1.0188428914217753,1.044097578808758
2017-02-28,0.8670353970399874,1.3914033543518614,0.4733009785017779,0.8179712834292381,0.56823003764043,1.4596896307276317,0.34889037313880467,1.0291836655339406,1.0126755872965225,1.0503092187432306
2017-03-01,0.8357751977438942,1.368518696793255,0.4648691323120269,0.8420069818021584,0.5709767227661585,1.4923158651526054,0.3512635141159124,0.9715433955522338,0.9885380408197332,0.9810608350857328
2017-03-02,0.8376428242862082,1.373049766335379,0.4658171525983309,0.8317053492042616,0.5697420162195398,1.5153550971228191,0.34393637513477954,0.9725151088344968,0.9982158939758615,0.976750466119288
2017-03-03,0.8365357038543036,1.3735546998733725,0.46732227926279746,0.833597803437463,0.5694788061218443,1.5074944440957039,0.3462241170766752,0.9749457975142439,0.9928287298953311,0.9740947840176433
2017-03-06,0.8341507967485843,1.3768543450103377,0.4679759232926625,0.8315585797966863,0.5678634187003722,1.5009516207506701,0.34084015104047705,0.9776404321593554,0.9847975748132809,0.9751929199625913
2017-03-07,0.8333583027257826,1.3777904969780084,0.4672707473890444,0.8313897773479194,0.5677234354693123,1.4980377297505174,0.3406192979115567,0.9776655835279293,0.9805902931556059,0.9745560009123478
2017-03-08,0.8344867125407374,1.37213836966014,0.4664032193889334,0.8221075749719547,0.5746986637263419,1.477142937634561,0.35754388128092635,0.9821369530143509,0.9887254950183797,0.982804495998012
2017-03-09,0.8362374224732144,1.3730506201163521,0.46519636738307296,0.8249343854885733,0.5765038721670946,1.479440608951114,0.3554198553035025,0.9853272205516017,0.9870246354718964,0.9809948833727987
2017-03-10,0.836151377721625,1.3703569588359539,0.4653419659090891,0.8240538907875258,0.5775642450987398,1.4802944948861612,0.35729568569928033,0.9839740060978533,0.9870181781986739,0.9802098810713481
2017-03-13,0.8421555008008919,1.3878409435847048,0.4696339588355829,0.8447298212124333,0.6030458471520846,1.4870550779808114,0.3653577304268894,0.9809002362983951,1.0058176872187339,0.9640404145668746
2017-03-14,0.8424843240253539,1.385092128564088,0.46792402219835105,0.84635345242416,0.6024273032170624,1.4886639895563105,0.3647241720628602,0.9822693333560385,1.0027558632476465,0.9619583140741398
2017-03-15,0.8498348090495229,1.3779456727241832,0.47643562778395276,0.8525968836107303,0.6024103057148268,1.4911042993070636,0.3694333807654118,0.9773394208848029,1.008971885414546,0.9766359941287155
2017-03-16,0.8454369662240502,1.3845592877711033,0.4804753317691983,0.8538311975525182,0.6037317053325767,1.4830858182418396,0.3676163709794468,0.9826530200706279,1.0110296232825988,0.974460437451326
2017-03-17,0.851109267975262,1.3943345436158543,0.48705679403537083,0.8478930628864046,0.5966598683205817,1.4759483169086909,0.36253024183565774,1.0029395687890275,0.9961848144440955,0.9681099592325954
2017-03-20,0.8493546347477722,1.3872065078751699,0.48522330011462084,0.8481284913917919,0.5949595169645082,1.4728112231240889,0.36330594845114283,1.0084492698752008,0.998143141819997,0.9686289656505201
2017-03-21,0.8516368346292379,1.404117786229816,0.4865506001531146,0.837006189131293,0.5860435252255087,1.4895816047164907,0.3388568245578835,1.014563380888596,0.9958995067917256,0.9813355738970709
2017-03-22,0.8538799375967617,1.4033975556017333,0.4854589512877065,0.837742768904385,0.584640083140304,1.488702633449917,0.3386058349089612,1.0165344698532819,0.9955037052349266,0.9806960281423721
2017-03-23,0.8538389900634257,1.4057101745018539,0.49497982005113994,0.838267025009162,0.5880933911588873,1.4780882678733374,0.3440577621313321,1.031721345330832,1.0004330034458218,0.9766918726010841
2017-03-24,0.8536776714446687,1.4050655593697616,0.4952722562866109,0.8395426665897738,0.5884497681777464,1.4801785509498016,0.34391835019481065,1.0342098042603507,1.0009413558593292,0.9764637260227536
2017-03-27,0.8533794770173607,1.4050637873557597,0.49484925113835826,0.8393033408702228,0.5885147810767165,1.4810794292212546,0.3459657733125014,1.033950509877674,0.998710521876254,0.9800454778306065
2017-03-28,0.8498753236298848,1.424179742293899,0.4884397992028847,0.8430840214936209,0.5901662138304962,1.4876623795349848,0.337641726723669,1.0239507493931914,1.0060716904886273,0.9711240623339141
2017-03-29,0.8449734210151703,1.422209175506343,0.48961053243690783,0.844452401419148,0.5916324932819735,1.4875591050755272,0.339654653733801,1.023915359988831,0.9988403698190121,0.97457360613316
2017-03-30,0.8427863632193903,1.4213942479731023,0.48697578692920507,0.8464602232291829,0.5892368428278738,1.4882403674084896,0.33470915021351527,1.021586423537736,0.9980152238091372,0.9798416994325483
2017-03-31,0.8412191265062028,1.4239666755424176,0.4837441790630163,0.8588630407814458,0.5836620051576042,1.4924258588839296,0.33364039074411833,1.0175640404207542,0.9967975167318439,0.9733816406731414
2017-04-03,0.8456176396754347,1.4243693985165875,0.48177695597545594,0.8603852926842654,0.5831132643481707,1.4895758788532139,0.3333066847202027,1.0136710848792063,0.9970702038347894,0.9706825522122928
2017-04-04,0.8413074003691879,1.4236225167711947,0.49026902090026625,0.8577997098462915,0.5887492850411502,1.4988029696871468,0.3148660896360397,1.010595482987236,0.9920118037720784,0.9744064730021688
2017-04-05,0.8416624514664001,1.4354905118404517,0.49074597000689085,0.8512090496849585,0.5863419397893098,1.5134308580110767,0.3121696142209668,0.9932081066716453,1.002158292249823,0.9846728280793289
2017-04-06,0.8246698198020795,1.4235613166916996,0.4962225749841704,0.8508068508103576,0.5854177385277628,1.5202962802773228,0.3095640324239243,0.9819615549644342,1.0007652477456386,0.9884047793960963
2017-04-07,0.825471495613948,1.4234927745154093,0.49713794989329796,0.8492296934597215,0.586152925741617,1.5211333135867464,0.30960158104363883,0.9822382660929805,1.0005604121494536,0.9851370048438094
2017-04-10,0.8271105625141462,1.4272269136234157,0.4970185215630671,0.8506439377511925,0.5847387414143504,1.5238861477000132,0.30807003061063865,0.9836496759233339,1.0029861167253007,0.9848392093259783
2017-04-11,0.8251666406511985,1.4236270842382952,0.49655599141651985,0.8467605583428237,0.5882459634879096,1.5192150557526842,0.30472989593685573,0.9832767897010325,1.0011889636172786,0.9927512149814994
2017-04-12,0.8179563209526308,1.395805377193757,0.49449895005491334,0.8469468554600859,0.5954224055678019,1.5027539613732614,0.30867747013009117,0.976801200406697,0.9995369274321461,0.9861394220933949
2017-04-13,0.8182621887419692,1.3984430047176988,0.49472459817070424,0.8543402832992381,0.594937466986228,1.5092744306407442,0.3058031370284124,0.9826994191636268,0.99904135158473,0.9863378218517311
2017-04-17,0.8133006721140992,1.4006155239720066,0.49619234221228853,0.8466453955323594,0.594392164127228,1.507989122070895,0.3057139588680973,0.9925064334234238,0.9973888184985363,0.990923293296363
2017-04-18,0.8319844277013247,1.4045631990405931,0.5048263727257801,0.8451274607559608,0.5907393135797365,1.5113334738161863,0.30248391083479453,0.9863078314382218,1.0005259185416324,0.9949546075190252
2017-04-19,0.8351215575122379,1.4027948270742738,0.5016559313881315,0.8454861967497467,0.5909072992193559,1.5103874379827578,0.30285405159470197,0.9917104509391859,0.9947109710802503,0.9926954366245602
2017-04-20,0.8390364145293219,1.4035865208767766,0.5015092684875226,0.8456723202327552,0.5859082163708144,1.517740920592926,0.2979769008504782,0.987532891192413,0.9990971778855217,0.990496608082322
2017-04-21,0.8345017622975188,1.4047248036315036,0.5027379979652943,0.8488309219527805,0.5844877946673345,1.5196517673045251,0.2790322816994129,0.9888181460515847,0.9993989933703125,0.9831386459831146
2017-04-24,0.8339562624159896,1.4256667357129704,0.5065185186080243,0.8455473525313892,0.5887339791182673,1.5297671637359957,0.27351338857410123,0.9859843053182407,1.0190910906339792,0.9716690670093263
2017-04-25,0.8328132523093276,1.424338787104727,0.507736748829197,0.8472410604061495,0.5909917228660706,1.5649585430169426,0.27296927182638775,0.9844823839522092,1.0231808108265967,0.9786287343007921
2017-04-26,0.8348147111109757,1.4238785439454404,0.5085469501350571,0.8472426256946294,0.5970333191816919,1.5636379885346978,0.2719845870946729,0.9867907461036965,1.0227119895374277,0.9797026443591439
2017-04-27,0.8423069687357254,1.4239068165337958,0.5088109460059138,0.8462452093641029,0.5966791081249315,1.562477189295431,0.2707333014243816,0.9890319250739429,1.0238179740734659,0.979426350467136
2017-04-28,0.8179531594502654,1.429804166364169,0.5111264373702586,0.8480523520238444,0.6012605667904809,1.5650530218730898,0.26899147972782383,0.9873816407689437,1.032485171585864,0.9824289410994917
2017-05-01,0.814893407679914,1.429721747163289,0.5101771100285623,0.8539129625968049,0.6051590361512839,1.5685649405241466,0.2745195059039544,1.048729466160171,1.0315030505320286,0.9825677222227412
2017-05-02,0.8219007476212565,1.4310229641116023,0.5089485701397244,0.8521946307231436,0.6000803945819344,1.5765883806689216,0.2738330816478113,1.0273936632342249,1.038111992544097,0.9783452170650714
2017-05-03,0.8443145807196876,1.4223006680357773,0.5130736823495029,0.8469087338412296,0.6060896616891425,1.5705533612109037,0.279682090754932,1.0185260900715132,1.0275629915958713,0.9813447310010898
2017-05-04,0.8396341754390609,1.4167031015895468,0.5121341081303732,0.8495541856966058,0.6128756999435946,1.557506449087493,0.28660140111469623,1.021783217409319,1.0248951197298295,0.9887046198824306
2017-05-05,0.8434452458101275,1.4134000794279784,0.5105325610065977,0.8504024666916592,0.6118416231955237,1.5541248856690735,0.2854654078257968,1.0169867524826137,1.0321726415732855,0.9913102825313697
2017-05-08,0.844413033322606,1.413175381018078,0.5115036833762795,0.8487803886404599,0.6095586066042353,1.5536880902972836,0.28639636153665343,1.0109668708717994,1.031275700139998,0.9891959747640748
2017-05-09,0.8434264153010346,1.413867367508134,0.5113782400589427,0.8497490679531545,0.6097612563831644,1.554180167207687,0.28794749910067047,1.0101122730908896,1.0319073094726456,0.9907932748478778
2017-05-10,0.8498893332193026,1.4203417781197316,0.5087796830678138,0.8421866152407453,0.6139079968682972,1.5489951887093052,0.28559982680790613,0.9828309176846652,1.0374215611235482,0.9947588188913775
2017-05-11,0.8436225463056338,1.4307150441184924,0.5098892123033353,0.8431371048860447,0.6167161992696352,1.5607424590294539,0.2878467998252353,1.0085154784902577,1.0421539183540303,0.9862173071379746
2017-05-12,0.8384398836936316,1.4309238077924138,0.5088244197523291,0.8437485064993521,0.6167243852456878,1.5601199892466437,0.28729409292359515,1.0055067870566254,1.0408284748785672,0.987929325661836
2017-05-15,0.8419798421231498,1.43195260460085,0.5181916876003357,0.8401164777324924,0.607060931720808,1.5539167608737314,0.28717149485074217,0.9982087920260634,1.0344469322018002,0.9991611326498394
2017-05-16,0.814698586343683,1.4387631958781735,0.5147950953936686,0.8376597772485508,0.6081951183014117,1.561100828653793,0.28471139229522713,1.0064859172740517,1.0347778388211182,0.9956920743561365
2017-05-17,0.8580651760469862,1.4782356297051633,0.5130209587709658,0.8279549890826372,0.5781823880854327,1.5690213966825992,0.25429052441409933,1.0016182746780473,1.035037633028963,0.9375442439031716
2017-05-18,0.8619633933455559,1.4765646788867923,0.5129875296875469,0.8261197701909089,0.575543503325956,1.5668278215130913,0.2543612727274198,1.0050718439329653,1.0320215736300022,0.9323772986223798
2017-05-19,0.8583642967178258,1.4738114959898632,0.5083949100059882,0.8300168621247511,0.5786751752399034,1.5686051378458103,0.2561970629310699,1.0031491916859707,1.0304489126627117,0.9317858634342159
2017-05-22,0.8560182299415043,1.4737557019392027,0.506854307230738,0.8352898644978881,0.5803133690899073,1.565894979300359,0.25573610307261446,1.00613120681336,1.033595173149587,0.930234883202843
2017-05-23,0.8592852136563227,1.4755038370165592,0.5059389400198168,0.8358821675502164,0.5809669408646632,1.5700483347485195,0.2528418253705006,1.003797969071599,1.0351636038892833,0.9292237745923094
2017-05-24,0.8549901780731847,1.47970519167943,0.5091707517348155,0.8491999535895113,0.5793701572874449,1.58761288125658,0.2371156086614173,1.0104223088466002,1.0551208450855842,0.9258513621497011
2017-05-25,0.847078540125097,1.4718626797140266,0.5095357788386959,0.8441897124963295,0.5784669260233821,1.5823613528088945,0.24728853513615096,1.015165111369486,1.0518369781207713,0.9315027283251617
2017-05-26,0.847779356842995,1.4712255302296282,0.509344661222569,0.8438868337892579,0.5780524283811443,1.5815701681821042,0.24843368338578178,1.0158817857991478,1.0510145131622115,0.931613078975802
2017-05-30,0.8500401099329351,1.4745524836232147,0.5094224646078259,0.8448780315105603,0.5775904366165197,1.5855197274708663,0.24922911941102932,1.0192495238972434,1.0525782172887455,0.9289966811039737
2017-05-31,0.8499070098207493,1.4767057846868,0.5078607864669893,0.8439733557950653,0.5759099727565222,1.587028205092574,0.24897718331957333,1.0221345032001847,1.050651499357353,0.9295113953553822
2017-06-01,0.8470493515892141,1.4761776244286384,0.5078089476693949,0.8413931160435094,0.572303419928652,1.5791907796658269,0.24953538897882468,1.0170759164389347,1.0542994234517622,0.928752137350043
2017-06-02,0.853289220315567,1.473171945733553,0.507193243345527,0.8379007251886306,0.5732540090504407,1.5746241029373242,0.2519465254617528,1.0171036406351412,1.0606782207363434,0.9329441758336482
2017-06-05,0.8565356798239669,1.4672059506989579,0.5080523751549767,0.8364975587535382,0.5758389282519437,1.584724581385341,0.25965995877895715,1.015503954333195,1.066643435060717,0.9389852031125455
2017-06-06,0.854144135948961,1.4638699030075661,0.5034753969326351,0.8267264068842586,0.57468917134769,1.5808629546373698,0.2605317241525974,1.019744680394284,1.0625272629466398,0.9413208168310868
2017-06-07,0.854362690473378,1.4652521431917467,0.5033944186629171,0.82508776492771,0.5750407448737438,1.5792849043073471,0.2614048876060188,1.0207319784316693,1.0621358403196552,0.9406523596120308
2017-06-08,0.8560687104932067,1.4655294118559954,0.5038826886432501,0.8255285475007912,0.5748138198498639,1.5754306096866222,0.2576515194465372,1.0208138236233169,1.0584170909772421,0.9397128358682068
2017-06-09,0.8640416047438856,1.4603176942425429,0.5054294260616188,0.8225939981451944,0.576006895325128,1.5714523994565284,0.2611729724526418,1.0263318487085522,1.0544441996770628,0.9428815290490545
2017-06-12,0.8666853064229336,1.4588369686619225,0.5097974103979798,0.8212666541163569,0.5818214334689937,1.5701192231746501,0.26300197124784747,1.0236870701442478,1.0688702577374993,0.951019202402324
2017-06-13,0.8589640171773506,1.4595495036330444,0.5112510724846634,0.8338841822427783,0.5769766719420293,1.5670768073510966,0.26363977783133935,1.0323799926494226,1.0718850379437088,0.9566049493902993
2017-06-14,0.861283982413384,1.4551914767833167,0.5110965821862576,0.8357238124586749,0.5789294379654042,1.5679959277283968,0.26515530961446093,1.0350151986944582,1.072649035436875,0.9513483252239849
2017-06-15,0.8621931747630125,1.4563498721678299,0.5086569571505284,0.8339233985814072,0.5740115515149821,1.5631965584667302,0.2609310114333777,1.0369747994767942,1.0721059774435309,0.9503046269045042
2017-06-16,0.862743334761184,1.4568854641009055,0.5082428932700451,0.8305081806196916,0.5728613064558082,1.5646011247213822,0.25876362464396724,1.035772375351065,1.0724575989382177,0.9489729168726075
2017-06-19,0.8708016741241457,1.467012553001358,0.4987506610221167,0.8168611375975613,0.5699392791646881,1.5594903167050063,0.25479567624070415,1.0286636146613424,1.068888293421626,0.9460096484396122
2017-06-20,0.8794824959964076,1.4689079327594572,0.49203703966551804,0.8159993140144721,0.5715401612524694,1.5565707038007146,0.26138097882469025,1.0233931976280295,1.0743805348341013,0.9567398772797133
2017-06-21,0.8776405674846672,1.468393459367216,0.4924658841018724,0.8165710681905798,0.5712028728453473,1.5620106362199102,0.2625287455734276,1.0223103528684019,1.0785484116417468,0.9560594124164787
2017-06-22,0.8770492120957719,1.4680286145289163,0.4921637593391638,0.8165181558330912,0.5723935709533232,1.5618737601994654,0.260820542837533,1.0208530880573246,1.0815568509304172,0.9575477316798029
2017-06-23,0.8876960245675396,1.4657973259881194,0.4910511035435871,0.8218115432368676,0.5728127773446395,1.5588621277123593,0.2657297731940153,1.0183620356079532,1.0726969485443374,0.9760343643998407
2017-06-26,0.9001754671050503,1.3808511075669272,0.5023122391010939,0.8417076325824826,0.560005366287301,1.5059284857951067,0.30869312119014686,1.0374363154430424,1.0523065025959353,0.9553965500065694
2017-06-27,0.9116178223680884,1.3329473124648519,0.553203226660306,0.8607280067287787,0.5584445831815354,1.5061430942828038,0.42209521499728153,1.068004759227691,1.0198278401242133,0.9315527059462988
2017-06-28,0.9191763298636155,1.320597473166586,0.5266525191121482,0.8379554824184796,0.5370367333946807,1.5458145887782104,0.4152426169320535,1.0617241268978912,1.032691170093165,0.9181439515638017
2017-06-29,0.9499079367811814,1.274453649918766,0.5325605323264048,0.8320688672304961,0.5317800835742562,1.5471045122112832,0.45168625956173664,1.0889043548181379,1.035626659815127,0.9002034248505274
2017-06-30,0.9525632970836899,1.2800415891478871,0.5143299575894529,0.8253509981076207,0.528241582351262,1.5498203720515764,0.4236422459940282,1.1174286597560585,1.0333878863266959,0.9271331743161243
2017-07-03,0.950770015308145,1.2863091614767312,0.5154188217872707,0.8293664808404386,0.5296065249832139,1.5465822240732932,0.4236755113720647,1.1104869957859875,1.0344968449918108,0.9306052431715476
2017-07-05,0.946377068104273,1.264424295730762,0.5288865148632483,0.8249227451063852,0.5423295399766136,1.5274427132490107,0.435833168224377,1.1243096553015506,1.021633163756944,0.9542538633026982
2017-07-06,0.9494575322032006,1.251268938580082,0.5342076687916804,0.8198183436400431,0.5452325932622206,1.5229004606813066,0.42357357396342304,1.1142912766900877,1.0120749117913692,0.9795016547292241
2017-07-07,0.9527874696382398,1.249041905246003,0.5310965724787976,0.814903561785259,0.5446208962312844,1.517878716711129,0.42251063868860017,1.1196726452527057,1.0105320113071552,0.9783782121951278
2017-07-10,0.9712097024865128,1.2475405236717498,0.5429960377290592,0.8269136416391971,0.5378319393910201,1.502366615761447,0.4096457448145704,1.1321430212537424,0.9872615316287928,0.9751424019941981
